municipio,nombre_municipio,localidad,nombre_localidad,ageb,ab_num_viviendas,ab_probability,c_mas_num_viviendas,c_mas_probability,c_num_viviendas,c_probability,c_menos_num_viviendas,c_menos_probability,d_mas_num_viviendas,d_mas_probability,d_num_viviendas,d_probability,e_num_viviendas,e_probability,nivel_predominante,num_viviendas,tamano_localidad,clave_ageb
39,Guadalajara,1,Guadalajara,0986,106,0.16383307573415765,154,0.23802163833075735,129,0.19938176197836166,104,0.160741885625966,71,0.10973724884080371,76,0.11746522411128284,7,0.010819165378670788,C+,647,"1,000,000 y mas",1403900010986
39,Guadalajara,1,Guadalajara,0990,102,0.13728129205921938,162,0.2180349932705249,144,0.19380888290713325,127,0.17092866756393002,89,0.11978465679676985,96,0.12920592193808883,23,0.03095558546433378,C+,743,"1,000,000 y mas",1403900010990
39,Guadalajara,1,Guadalajara,1005,81,0.1588235294117647,100,0.19607843137254902,100,0.19607843137254902,83,0.1627450980392157,58,0.11372549019607843,78,0.15294117647058825,10,0.0196078431372549,C,510,"1,000,000 y mas",1403900011005
39,Guadalajara,1,Guadalajara,101A,94,0.22014051522248243,101,0.23653395784543327,89,0.20843091334894615,57,0.13348946135831383,42,0.09836065573770492,38,0.08899297423887588,6,0.01405152224824356,C+,427,"1,000,000 y mas",140390001101A
39,Guadalajara,1,Guadalajara,1024,79,0.11651917404129794,117,0.17256637168141592,119,0.17551622418879056,115,0.1696165191740413,106,0.15634218289085547,122,0.17994100294985252,20,0.029498525073746312,D,678,"1,000,000 y mas",1403900011024
39,Guadalajara,1,Guadalajara,1039,94,0.1203585147247119,133,0.1702944942381562,145,0.1856594110115237,127,0.16261203585147246,113,0.1446862996158771,133,0.1702944942381562,36,0.046094750320102434,C,781,"1,000,000 y mas",1403900011039
39,Guadalajara,1,Guadalajara,1043,299,0.3659730722154223,255,0.31211750305997554,132,0.16156670746634028,72,0.08812729498164015,35,0.042839657282741736,22,0.02692778457772338,,,A/B,817,"1,000,000 y mas",1403900011043
39,Guadalajara,1,Guadalajara,1062,127,0.3469945355191257,104,0.28415300546448086,63,0.1721311475409836,29,0.07923497267759563,26,0.07103825136612021,16,0.04371584699453552,,,A/B,366,"1,000,000 y mas",1403900011062
39,Guadalajara,1,Guadalajara,1077,111,0.4065934065934066,79,0.2893772893772894,41,0.15018315018315018,22,0.08058608058608059,11,0.040293040293040296,9,0.03296703296703297,0,0.0,A/B,273,"1,000,000 y mas",1403900011077
39,Guadalajara,1,Guadalajara,1081,148,0.1653631284916201,180,0.2011173184357542,182,0.20335195530726258,160,0.1787709497206704,100,0.11173184357541899,110,0.12290502793296089,15,0.01675977653631285,C,895,"1,000,000 y mas",1403900011081
39,Guadalajara,1,Guadalajara,1096,105,0.15718562874251496,139,0.20808383233532934,125,0.18712574850299402,136,0.20359281437125748,77,0.11526946107784432,75,0.1122754491017964,11,0.016467065868263474,C+,668,"1,000,000 y mas",1403900011096
39,Guadalajara,1,Guadalajara,1109,138,0.18523489932885906,163,0.21879194630872484,125,0.16778523489932887,118,0.15838926174496645,94,0.1261744966442953,91,0.1221476510067114,16,0.021476510067114093,C+,745,"1,000,000 y mas",1403900011109
39,Guadalajara,1,Guadalajara,1113,79,0.13527397260273974,121,0.2071917808219178,98,0.1678082191780822,90,0.1541095890410959,99,0.1695205479452055,92,0.15753424657534246,5,0.008561643835616438,C+,584,"1,000,000 y mas",1403900011113
39,Guadalajara,1,Guadalajara,1128,88,0.15770609318996415,129,0.23118279569892472,99,0.1774193548387097,104,0.1863799283154122,63,0.11290322580645161,71,0.12724014336917563,4,0.007168458781362007,C+,558,"1,000,000 y mas",1403900011128
39,Guadalajara,1,Guadalajara,1132,82,0.14487632508833923,141,0.24911660777385158,105,0.1855123674911661,84,0.14840989399293286,84,0.14840989399293286,62,0.10954063604240283,8,0.014134275618374558,C+,566,"1,000,000 y mas",1403900011132
39,Guadalajara,1,Guadalajara,1147,133,0.13420787083753785,187,0.18869828456104945,178,0.17961654894046417,189,0.19071644803229063,150,0.15136226034308778,123,0.124117053481332,31,0.03128153380423814,C-,991,"1,000,000 y mas",1403900011147
39,Guadalajara,1,Guadalajara,1151,94,0.1422087745839637,138,0.2087745839636914,136,0.20574886535552195,91,0.13767019667170954,87,0.13161875945537066,98,0.14826021180030258,17,0.025718608169440244,C+,661,"1,000,000 y mas",1403900011151
39,Guadalajara,1,Guadalajara,1166,64,0.08695652173913043,129,0.17527173913043478,154,0.20923913043478262,148,0.20108695652173914,105,0.14266304347826086,117,0.15896739130434784,19,0.025815217391304348,C,736,"1,000,000 y mas",1403900011166
39,Guadalajara,1,Guadalajara,1170,163,0.11684587813620072,240,0.17204301075268819,248,0.17777777777777778,262,0.1878136200716846,216,0.15483870967741936,241,0.17275985663082438,25,0.017921146953405017,C-,1395,"1,000,000 y mas",1403900011170
39,Guadalajara,1,Guadalajara,1185,197,0.12492073557387444,297,0.18833227647431833,298,0.18896639188332276,274,0.17374762206721622,218,0.13823715916296767,247,0.1566265060240964,46,0.029169308814204185,C,1577,"1,000,000 y mas",1403900011185
39,Guadalajara,1,Guadalajara,119A,90,0.18255578093306288,100,0.2028397565922921,83,0.16835699797160245,89,0.18052738336713997,55,0.11156186612576065,68,0.13793103448275862,8,0.016227180527383367,C+,493,"1,000,000 y mas",140390001119A
39,Guadalajara,1,Guadalajara,1202,67,0.11985688729874776,103,0.18425760286225404,86,0.15384615384615385,97,0.1735241502683363,83,0.148479427549195,100,0.17889087656529518,23,0.04114490161001789,C+,559,"1,000,000 y mas",1403900011202
39,Guadalajara,1,Guadalajara,1217,118,0.07559256886611147,228,0.14606021780909673,315,0.20179372197309417,294,0.18834080717488788,241,0.15438821268417682,308,0.19730941704035873,57,0.03651505445227418,C,1561,"1,000,000 y mas",1403900011217
39,Guadalajara,1,Guadalajara,1221,87,0.10057803468208093,156,0.18034682080924855,170,0.19653179190751446,139,0.1606936416184971,144,0.16647398843930636,139,0.1606936416184971,30,0.03468208092485549,C,865,"1,000,000 y mas",1403900011221
39,Guadalajara,1,Guadalajara,1236,94,0.08744186046511628,153,0.14232558139534884,194,0.18046511627906978,195,0.1813953488372093,180,0.16744186046511628,218,0.2027906976744186,41,0.03813953488372093,D,1075,"1,000,000 y mas",1403900011236
39,Guadalajara,1,Guadalajara,1274,176,0.30662020905923343,158,0.27526132404181186,97,0.16898954703832753,76,0.13240418118466898,40,0.06968641114982578,26,0.04529616724738676,,,A/B,574,"1,000,000 y mas",1403900011274
39,Guadalajara,1,Guadalajara,1289,200,0.29455081001472755,212,0.3122238586156112,152,0.22385861561119294,77,0.1134020618556701,27,0.039764359351988215,11,0.016200294550810016,0,0.0,C+,679,"1,000,000 y mas",1403900011289
39,Guadalajara,1,Guadalajara,1293,99,0.27887323943661974,113,0.3183098591549296,71,0.2,31,0.08732394366197183,18,0.05070422535211268,22,0.061971830985915494,,,C+,355,"1,000,000 y mas",1403900011293
39,Guadalajara,1,Guadalajara,1306,66,0.25882352941176473,81,0.3176470588235294,60,0.23529411764705882,27,0.10588235294117647,5,0.0196078431372549,16,0.06274509803921569,0,0.0,C+,255,"1,000,000 y mas",1403900011306
39,Guadalajara,1,Guadalajara,1310,94,0.25824175824175827,143,0.39285714285714285,58,0.15934065934065933,30,0.08241758241758242,23,0.06318681318681318,15,0.04120879120879121,,,C+,364,"1,000,000 y mas",1403900011310
39,Guadalajara,1,Guadalajara,1325,198,0.21545157780195864,239,0.2600652883569097,194,0.21109902067464636,115,0.1251360174102285,81,0.088139281828074,80,0.08705114254624592,12,0.013057671381936888,C+,919,"1,000,000 y mas",1403900011325
39,Guadalajara,1,Guadalajara,133A,77,0.17303370786516853,90,0.20224719101123595,100,0.2247191011235955,73,0.16404494382022472,50,0.11235955056179775,52,0.11685393258426967,3,0.006741573033707865,C,445,"1,000,000 y mas",140390001133A
39,Guadalajara,1,Guadalajara,1344,86,0.22631578947368422,70,0.18421052631578946,58,0.15263157894736842,80,0.21052631578947367,34,0.08947368421052632,49,0.12894736842105264,3,0.007894736842105263,A/B,380,"1,000,000 y mas",1403900011344
39,Guadalajara,1,Guadalajara,1359,34,0.12686567164179105,52,0.19402985074626866,34,0.12686567164179105,46,0.17164179104477612,49,0.1828358208955224,49,0.1828358208955224,4,0.014925373134328358,C+,268,"1,000,000 y mas",1403900011359
39,Guadalajara,1,Guadalajara,1363,45,0.10714285714285714,71,0.16904761904761906,95,0.2261904761904762,87,0.20714285714285716,66,0.15714285714285714,54,0.12857142857142856,,,C,420,"1,000,000 y mas",1403900011363
39,Guadalajara,1,Guadalajara,1378,28,0.057494866529774126,74,0.15195071868583163,81,0.16632443531827515,90,0.18480492813141683,90,0.18480492813141683,113,0.23203285420944558,11,0.022587268993839837,D,487,"1,000,000 y mas",1403900011378
39,Guadalajara,1,Guadalajara,1382,89,0.09866962305986696,173,0.1917960088691796,184,0.2039911308203991,163,0.18070953436807094,121,0.13414634146341464,152,0.16851441241685144,20,0.022172949002217297,C,902,"1,000,000 y mas",1403900011382
39,Guadalajara,1,Guadalajara,1397,142,0.09220779220779221,276,0.17922077922077922,277,0.17987012987012987,255,0.16558441558441558,249,0.1616883116883117,300,0.19480519480519481,41,0.026623376623376622,D,1540,"1,000,000 y mas",1403900011397
39,Guadalajara,1,Guadalajara,140A,150,0.1152073732718894,197,0.15130568356374807,244,0.18740399385560677,211,0.1620583717357911,211,0.1620583717357911,245,0.1881720430107527,44,0.03379416282642089,D,1302,"1,000,000 y mas",140390001140A
39,Guadalajara,1,Guadalajara,1414,109,0.09536307961504811,194,0.16972878390201224,222,0.1942257217847769,196,0.1714785651793526,162,0.14173228346456693,226,0.19772528433945757,34,0.02974628171478565,D,1143,"1,000,000 y mas",1403900011414
39,Guadalajara,1,Guadalajara,1429,43,0.07651245551601424,75,0.13345195729537365,97,0.17259786476868327,103,0.18327402135231316,75,0.13345195729537365,146,0.2597864768683274,23,0.04092526690391459,D,562,"1,000,000 y mas",1403900011429
39,Guadalajara,1,Guadalajara,1433,148,0.10299234516353514,232,0.16144745998608212,261,0.18162839248434237,245,0.17049408489909534,230,0.16005567153792624,282,0.19624217118997914,39,0.027139874739039668,D,1437,"1,000,000 y mas",1403900011433
39,Guadalajara,1,Guadalajara,1448,51,0.06606217616580311,111,0.14378238341968913,158,0.20466321243523317,152,0.19689119170984457,136,0.17616580310880828,142,0.18393782383419688,22,0.02849740932642487,C,772,"1,000,000 y mas",1403900011448
39,Guadalajara,1,Guadalajara,1452,81,0.07271095152603231,171,0.15350089766606823,184,0.1651705565529623,207,0.18581687612208259,178,0.15978456014362658,252,0.22621184919210055,41,0.03680430879712747,D,1114,"1,000,000 y mas",1403900011452
39,Guadalajara,1,Guadalajara,1467,73,0.05689789555728761,184,0.14341387373343725,275,0.21434138737334374,240,0.18706157443491817,208,0.16212003117692908,268,0.2088854247856586,35,0.027279812938425563,C,1283,"1,000,000 y mas",1403900011467
39,Guadalajara,1,Guadalajara,1471,95,0.08429458740017746,183,0.16237799467613132,196,0.17391304347826086,231,0.20496894409937888,145,0.12866015971606035,222,0.19698314108251996,55,0.048802129547471165,C-,1127,"1,000,000 y mas",1403900011471
39,Guadalajara,1,Guadalajara,1490,122,0.08977189109639441,216,0.15894039735099338,255,0.18763796909492272,284,0.20897718910963944,215,0.1582045621780721,231,0.16997792494481237,36,0.026490066225165563,C-,1359,"1,000,000 y mas",1403900011490
39,Guadalajara,1,Guadalajara,1518,29,0.04692556634304207,81,0.13106796116504854,103,0.16666666666666666,135,0.21844660194174756,112,0.18122977346278318,141,0.22815533980582525,17,0.02750809061488673,D,618,"1,000,000 y mas",1403900011518
39,Guadalajara,1,Guadalajara,1537,133,0.0676500508646999,322,0.16378433367243134,386,0.1963377416073245,363,0.18463886063072227,328,0.16683621566632756,367,0.1866734486266531,67,0.0340793489318413,C,1966,"1,000,000 y mas",1403900011537
39,Guadalajara,1,Guadalajara,1556,168,0.27860696517412936,176,0.29187396351575456,109,0.18076285240464346,71,0.11774461028192372,49,0.0812603648424544,30,0.04975124378109453,0,0.0,C+,603,"1,000,000 y mas",1403900011556
39,Guadalajara,1,Guadalajara,1560,78,0.2549019607843137,112,0.3660130718954248,52,0.16993464052287582,37,0.12091503267973856,18,0.058823529411764705,9,0.029411764705882353,0,0.0,C+,306,"1,000,000 y mas",1403900011560
39,Guadalajara,1,Guadalajara,1575,47,0.23383084577114427,64,0.31840796019900497,45,0.22388059701492538,31,0.15422885572139303,8,0.03980099502487562,6,0.029850746268656716,0,0.0,C+,201,"1,000,000 y mas",1403900011575
39,Guadalajara,1,Guadalajara,158A,35,0.330188679245283,38,0.3584905660377358,13,0.12264150943396226,7,0.0660377358490566,7,0.0660377358490566,5,0.04716981132075472,,,C+,106,"1,000,000 y mas",140390001158A
39,Guadalajara,1,Guadalajara,1594,17,0.1559633027522936,40,0.3669724770642202,25,0.22935779816513763,12,0.11009174311926606,8,0.07339449541284404,6,0.05504587155963303,,,C+,109,"1,000,000 y mas",1403900011594
39,Guadalajara,1,Guadalajara,1607,73,0.25435540069686413,101,0.3519163763066202,44,0.15331010452961671,37,0.1289198606271777,19,0.06620209059233449,12,0.041811846689895474,,,C+,287,"1,000,000 y mas",1403900011607
39,Guadalajara,1,Guadalajara,1626,19,0.09644670050761421,33,0.16751269035532995,33,0.16751269035532995,46,0.233502538071066,42,0.2131979695431472,23,0.116751269035533,,,C-,197,"1,000,000 y mas",1403900011626
39,Guadalajara,1,Guadalajara,1630,,,21,0.14788732394366197,23,0.1619718309859155,33,0.2323943661971831,33,0.2323943661971831,26,0.18309859154929578,5,0.035211267605633804,D+,142,"1,000,000 y mas",1403900011630
39,Guadalajara,1,Guadalajara,1645,34,0.05362776025236593,83,0.1309148264984227,91,0.14353312302839116,117,0.18454258675078863,113,0.17823343848580442,172,0.27129337539432175,24,0.03785488958990536,D,634,"1,000,000 y mas",1403900011645
39,Guadalajara,1,Guadalajara,165A,203,0.11680092059838895,272,0.1565017261219793,311,0.17894131185270426,313,0.18009205983889529,253,0.14556962025316456,333,0.1915995397008055,53,0.03049482163406214,D,1738,"1,000,000 y mas",140390001165A
39,Guadalajara,1,Guadalajara,1664,82,0.1251908396946565,86,0.13129770992366413,116,0.17709923664122137,120,0.183206106870229,96,0.1465648854961832,141,0.2152671755725191,14,0.021374045801526718,D,655,"1,000,000 y mas",1403900011664
39,Guadalajara,1,Guadalajara,1679,50,0.08960573476702509,77,0.13799283154121864,110,0.1971326164874552,102,0.1827956989247312,72,0.12903225806451613,132,0.23655913978494625,15,0.026881720430107527,D,558,"1,000,000 y mas",1403900011679
39,Guadalajara,1,Guadalajara,1683,65,0.06694129763130793,164,0.16889804325437693,195,0.2008238928939238,201,0.2070030895983522,152,0.15653964984552007,169,0.17404737384140062,25,0.025746652935118436,C-,971,"1,000,000 y mas",1403900011683
39,Guadalajara,1,Guadalajara,1698,87,0.10069444444444445,139,0.16087962962962962,153,0.17708333333333334,157,0.18171296296296297,130,0.15046296296296297,163,0.1886574074074074,35,0.04050925925925926,D,864,"1,000,000 y mas",1403900011698
39,Guadalajara,1,Guadalajara,1700,95,0.0794979079497908,183,0.15313807531380752,241,0.20167364016736403,244,0.20418410041841004,186,0.15564853556485356,214,0.1790794979079498,32,0.026778242677824266,C-,1195,"1,000,000 y mas",1403900011700
39,Guadalajara,1,Guadalajara,1715,143,0.10407569141193596,281,0.20451237263464336,320,0.2328966521106259,247,0.17976710334788937,189,0.13755458515283842,173,0.12590975254730713,21,0.015283842794759825,C,1374,"1,000,000 y mas",1403900011715
39,Guadalajara,1,Guadalajara,172A,130,0.10317460317460317,249,0.1976190476190476,256,0.20317460317460317,226,0.17936507936507937,162,0.12857142857142856,209,0.16587301587301587,28,0.022222222222222223,C,1260,"1,000,000 y mas",140390001172A
39,Guadalajara,1,Guadalajara,1734,135,0.09868421052631579,236,0.17251461988304093,280,0.2046783625730994,251,0.1834795321637427,184,0.13450292397660818,241,0.17616959064327486,41,0.029970760233918127,C,1368,"1,000,000 y mas",1403900011734
39,Guadalajara,1,Guadalajara,1753,272,0.3253588516746411,281,0.3361244019138756,138,0.16507177033492823,77,0.09210526315789473,40,0.04784688995215311,27,0.03229665071770335,,,C+,836,"1,000,000 y mas",1403900011753
39,Guadalajara,1,Guadalajara,1768,253,0.2901376146788991,292,0.3348623853211009,159,0.1823394495412844,107,0.12270642201834862,37,0.04243119266055046,24,0.027522935779816515,0,0.0,C+,872,"1,000,000 y mas",1403900011768
39,Guadalajara,1,Guadalajara,1787,52,0.25870646766169153,74,0.3681592039800995,29,0.14427860696517414,21,0.1044776119402985,12,0.05970149253731343,12,0.05970149253731343,,,C+,201,"1,000,000 y mas",1403900011787
39,Guadalajara,1,Guadalajara,1791,39,0.22033898305084745,52,0.2937853107344633,43,0.24293785310734464,27,0.15254237288135594,12,0.06779661016949153,4,0.022598870056497175,0,0.0,C+,177,"1,000,000 y mas",1403900011791
39,Guadalajara,1,Guadalajara,1804,53,0.34415584415584416,52,0.33766233766233766,19,0.12337662337662338,18,0.11688311688311688,5,0.032467532467532464,7,0.045454545454545456,0,0.0,A/B,154,"1,000,000 y mas",1403900011804
39,Guadalajara,1,Guadalajara,1819,59,0.28921568627450983,76,0.37254901960784315,35,0.1715686274509804,16,0.0784313725490196,9,0.04411764705882353,9,0.04411764705882353,0,0.0,C+,204,"1,000,000 y mas",1403900011819
39,Guadalajara,1,Guadalajara,1823,41,0.19806763285024154,60,0.2898550724637681,44,0.21256038647342995,24,0.11594202898550725,21,0.10144927536231885,17,0.0821256038647343,0,0.0,C+,207,"1,000,000 y mas",1403900011823
39,Guadalajara,1,Guadalajara,1838,36,0.16289592760180996,39,0.17647058823529413,48,0.2171945701357466,42,0.19004524886877827,35,0.1583710407239819,20,0.09049773755656108,,,C,221,"1,000,000 y mas",1403900011838
39,Guadalajara,1,Guadalajara,1842,106,0.2529832935560859,102,0.24343675417661098,68,0.162291169451074,56,0.13365155131264916,50,0.11933174224343675,32,0.07637231503579953,5,0.011933174224343675,A/B,419,"1,000,000 y mas",1403900011842
39,Guadalajara,1,Guadalajara,1857,189,0.16363636363636364,246,0.21298701298701297,243,0.21038961038961038,215,0.18614718614718614,120,0.1038961038961039,129,0.11168831168831168,13,0.011255411255411256,C+,1155,"1,000,000 y mas",1403900011857
39,Guadalajara,1,Guadalajara,1861,52,0.10947368421052632,100,0.21052631578947367,94,0.19789473684210526,84,0.17684210526315788,74,0.15578947368421053,62,0.13052631578947368,9,0.018947368421052633,C+,475,"1,000,000 y mas",1403900011861
39,Guadalajara,1,Guadalajara,1876,17,0.058419243986254296,20,0.06872852233676977,40,0.13745704467353953,57,0.1958762886597938,66,0.2268041237113402,88,0.3024054982817869,3,0.010309278350515464,D,291,"1,000,000 y mas",1403900011876
39,Guadalajara,1,Guadalajara,1880,45,0.08166969147005444,84,0.15245009074410162,92,0.16696914700544466,95,0.1724137931034483,85,0.1542649727767695,132,0.2395644283121597,18,0.032667876588021776,D,551,"1,000,000 y mas",1403900011880
39,Guadalajara,1,Guadalajara,1895,42,0.0726643598615917,92,0.15916955017301038,83,0.14359861591695502,100,0.17301038062283736,85,0.14705882352941177,154,0.2664359861591695,22,0.03806228373702422,D,578,"1,000,000 y mas",1403900011895
39,Guadalajara,1,Guadalajara,1908,105,0.10105871029836382,152,0.14629451395572665,203,0.19538017324350337,199,0.1915303176130895,166,0.15976900866217517,180,0.17324350336862368,34,0.032723772858517804,C,1039,"1,000,000 y mas",1403900011908
39,Guadalajara,1,Guadalajara,1912,60,0.07537688442211055,96,0.12060301507537688,136,0.1708542713567839,116,0.1457286432160804,169,0.21231155778894473,170,0.2135678391959799,49,0.06155778894472362,D,796,"1,000,000 y mas",1403900011912
39,Guadalajara,1,Guadalajara,1927,96,0.12749003984063745,147,0.1952191235059761,124,0.1646746347941567,129,0.17131474103585656,108,0.14342629482071714,134,0.17795484727755645,15,0.0199203187250996,C+,753,"1,000,000 y mas",1403900011927
39,Guadalajara,1,Guadalajara,1931,67,0.13009708737864079,118,0.229126213592233,96,0.18640776699029127,81,0.15728155339805824,68,0.13203883495145632,71,0.1378640776699029,14,0.027184466019417475,C+,515,"1,000,000 y mas",1403900011931
39,Guadalajara,1,Guadalajara,1946,72,0.1085972850678733,115,0.17345399698340874,121,0.18250377073906485,104,0.1568627450980392,79,0.1191553544494721,150,0.22624434389140272,22,0.033182503770739065,D,663,"1,000,000 y mas",1403900011946
39,Guadalajara,1,Guadalajara,1950,97,0.14098837209302326,134,0.19476744186046513,130,0.18895348837209303,124,0.18023255813953487,94,0.13662790697674418,99,0.1438953488372093,10,0.014534883720930232,C+,688,"1,000,000 y mas",1403900011950
39,Guadalajara,1,Guadalajara,1965,57,0.06721698113207547,103,0.1214622641509434,138,0.16273584905660377,148,0.17452830188679244,150,0.17688679245283018,220,0.25943396226415094,32,0.03773584905660377,D,848,"1,000,000 y mas",1403900011965
39,Guadalajara,1,Guadalajara,197A,111,0.14104193138500634,157,0.19949174078780177,137,0.17407878017789072,126,0.16010165184243966,110,0.1397712833545108,119,0.15120711562897077,27,0.03430749682337993,C+,787,"1,000,000 y mas",140390001197A
39,Guadalajara,1,Guadalajara,1984,46,0.07255520504731862,92,0.14511041009463724,112,0.17665615141955837,120,0.1892744479495268,116,0.1829652996845426,128,0.20189274447949526,20,0.031545741324921134,D,634,"1,000,000 y mas",1403900011984
39,Guadalajara,1,Guadalajara,1999,65,0.125,110,0.21153846153846154,93,0.17884615384615385,90,0.17307692307692307,77,0.14807692307692308,78,0.15,7,0.013461538461538462,C+,520,"1,000,000 y mas",1403900011999
39,Guadalajara,1,Guadalajara,2003,53,0.08268330733229329,107,0.1669266770670827,119,0.1856474258970359,136,0.2121684867394696,90,0.14040561622464898,113,0.17628705148205928,23,0.0358814352574103,C-,641,"1,000,000 y mas",1403900012003
39,Guadalajara,1,Guadalajara,2018,66,0.10909090909090909,112,0.18512396694214875,121,0.2,106,0.17520661157024794,76,0.1256198347107438,105,0.17355371900826447,19,0.03140495867768595,C,605,"1,000,000 y mas",1403900012018
39,Guadalajara,1,Guadalajara,2022,93,0.08044982698961937,160,0.1384083044982699,207,0.17906574394463667,217,0.18771626297577854,173,0.14965397923875431,262,0.22664359861591696,44,0.03806228373702422,D,1156,"1,000,000 y mas",1403900012022
39,Guadalajara,1,Guadalajara,2037,46,0.05966277561608301,93,0.12062256809338522,142,0.18417639429312582,130,0.16861219195849547,147,0.19066147859922178,187,0.24254215304798962,26,0.03372243839169909,D,771,"1,000,000 y mas",1403900012037
39,Guadalajara,1,Guadalajara,2041,36,0.07547169811320754,83,0.1740041928721174,76,0.15932914046121593,101,0.21174004192872117,69,0.14465408805031446,98,0.20545073375262055,14,0.029350104821802937,C-,477,"1,000,000 y mas",1403900012041
39,Guadalajara,1,Guadalajara,2056,99,0.10691144708423327,195,0.21058315334773217,188,0.20302375809935205,163,0.17602591792656588,130,0.14038876889848811,132,0.14254859611231102,19,0.020518358531317494,C+,926,"1,000,000 y mas",1403900012056
39,Guadalajara,1,Guadalajara,2107,27,0.14917127071823205,39,0.2154696132596685,30,0.16574585635359115,26,0.143646408839779,15,0.08287292817679558,38,0.20994475138121546,6,0.03314917127071823,C+,181,"1,000,000 y mas",1403900012107
39,Guadalajara,1,Guadalajara,2111,70,0.10719754977029096,123,0.1883614088820827,97,0.14854517611026033,109,0.1669218989280245,103,0.15773353751914243,120,0.18376722817764166,31,0.04747320061255743,C+,653,"1,000,000 y mas",1403900012111
39,Guadalajara,1,Guadalajara,2126,27,0.08059701492537313,73,0.21791044776119403,64,0.191044776119403,51,0.15223880597014924,51,0.15223880597014924,56,0.16716417910447762,13,0.03880597014925373,C+,335,"1,000,000 y mas",1403900012126
39,Guadalajara,1,Guadalajara,2130,104,0.2937853107344633,129,0.3644067796610169,66,0.1864406779661017,36,0.1016949152542373,13,0.03672316384180791,5,0.014124293785310734,,,C+,354,"1,000,000 y mas",1403900012130
39,Guadalajara,1,Guadalajara,2145,108,0.26535626535626533,97,0.23832923832923833,94,0.23095823095823095,46,0.11302211302211303,29,0.07125307125307126,32,0.07862407862407862,,,A/B,407,"1,000,000 y mas",1403900012145
39,Guadalajara,1,Guadalajara,215A,73,0.2517241379310345,67,0.23103448275862068,53,0.18275862068965518,46,0.15862068965517243,31,0.10689655172413794,16,0.05517241379310345,4,0.013793103448275862,A/B,290,"1,000,000 y mas",140390001215A
39,Guadalajara,1,Guadalajara,2164,23,0.08013937282229965,70,0.24390243902439024,68,0.23693379790940766,54,0.18815331010452963,33,0.11498257839721254,36,0.1254355400696864,3,0.010452961672473868,C+,287,"1,000,000 y mas",1403900012164
39,Guadalajara,1,Guadalajara,2179,18,0.06382978723404255,49,0.17375886524822695,39,0.13829787234042554,58,0.20567375886524822,45,0.1595744680851064,60,0.2127659574468085,13,0.04609929078014184,D,282,"1,000,000 y mas",1403900012179
39,Guadalajara,1,Guadalajara,2183,48,0.128686327077748,125,0.3351206434316354,97,0.26005361930294907,54,0.1447721179624665,29,0.0777479892761394,19,0.05093833780160858,,,C+,373,"1,000,000 y mas",1403900012183
39,Guadalajara,1,Guadalajara,2200,52,0.14325068870523416,80,0.22038567493112948,86,0.2369146005509642,52,0.14325068870523416,34,0.09366391184573003,54,0.1487603305785124,5,0.013774104683195593,C,363,"1,000,000 y mas",1403900012200
39,Guadalajara,1,Guadalajara,2215,80,0.11834319526627218,143,0.21153846153846154,139,0.20562130177514792,113,0.16715976331360946,90,0.13313609467455623,99,0.14644970414201183,12,0.01775147928994083,C+,676,"1,000,000 y mas",1403900012215
39,Guadalajara,1,Guadalajara,2249,162,0.16314199395770393,233,0.23464249748237664,203,0.20443101711983888,165,0.1661631419939577,122,0.1228600201409869,100,0.10070493454179255,8,0.008056394763343404,C+,993,"1,000,000 y mas",1403900012249
39,Guadalajara,1,Guadalajara,2253,145,0.14676113360323886,203,0.2054655870445344,185,0.18724696356275303,165,0.16700404858299595,132,0.13360323886639677,133,0.1346153846153846,25,0.025303643724696356,C+,988,"1,000,000 y mas",1403900012253
39,Guadalajara,1,Guadalajara,2268,138,0.116751269035533,215,0.18189509306260576,256,0.21658206429780033,209,0.17681895093062605,172,0.1455160744500846,166,0.1404399323181049,26,0.021996615905245348,C,1182,"1,000,000 y mas",1403900012268
39,Guadalajara,1,Guadalajara,2272,85,0.12177650429799428,136,0.19484240687679083,135,0.19340974212034384,113,0.16189111747851004,100,0.14326647564469913,110,0.15759312320916904,19,0.027220630372492838,C+,698,"1,000,000 y mas",1403900012272
39,Guadalajara,1,Guadalajara,2287,95,0.10520487264673312,175,0.1937984496124031,185,0.20487264673311184,168,0.18604651162790697,139,0.1539313399778516,116,0.12846068660022147,25,0.02768549280177187,C,903,"1,000,000 y mas",1403900012287
39,Guadalajara,1,Guadalajara,2291,109,0.10234741784037558,240,0.22535211267605634,212,0.19906103286384977,196,0.18403755868544602,124,0.11643192488262911,160,0.15023474178403756,24,0.022535211267605635,C+,1065,"1,000,000 y mas",1403900012291
39,Guadalajara,1,Guadalajara,2304,120,0.07366482504604052,332,0.2038060159607121,389,0.23879680785758134,318,0.19521178637200737,227,0.13934929404542665,220,0.13505217925107427,23,0.014119091467157766,C,1629,"1,000,000 y mas",1403900012304
39,Guadalajara,1,Guadalajara,2319,271,0.2028443113772455,331,0.24775449101796407,268,0.20059880239520958,198,0.14820359281437126,113,0.0845808383233533,142,0.1062874251497006,13,0.009730538922155689,C+,1336,"1,000,000 y mas",1403900012319
39,Guadalajara,1,Guadalajara,2342,39,0.06382978723404255,92,0.15057283142389524,108,0.176759410801964,96,0.15711947626841244,104,0.1702127659574468,138,0.22585924713584288,34,0.05564648117839607,D,611,"1,000,000 y mas",1403900012342
